date,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed,total_cases,total_deaths,hosp_patients,reproduction_rate
2021-01-21,0.0,0.0,227136.43,3330.29,23528547.0,407379.0,114097.0,0.85
2021-01-22,0.0,0.0,227136.43,3330.29,23528547.0,407379.0,111831.0,0.85
2021-01-23,0.0,0.0,227136.43,3330.29,23528547.0,407379.0,108122.0,0.85
2021-01-24,1265861.0,22495.0,180837.29,3213.57,24794408.0,429874.0,107004.0,0.85
2021-01-25,0.0,0.0,180837.29,3213.57,24794408.0,429874.0,106268.0,0.85
2021-01-26,0.0,0.0,180837.29,3213.57,24794408.0,429874.0,104627.0,0.85
2021-01-27,0.0,0.0,180837.29,3213.57,24794408.0,429874.0,102636.0,0.84
2021-01-28,0.0,0.0,180837.29,3213.57,24794408.0,429874.0,100050.0,0.84
2021-01-29,0.0,0.0,180837.29,3213.57,24794408.0,429874.0,96109.0,0.84
2021-01-30,0.0,0.0,180837.29,3213.57,24794408.0,429874.0,92546.0,0.84
2021-01-31,1068625.0,22249.0,152660.71,3178.43,25863033.0,452123.0,91436.0,0.83
2021-02-01,0.0,0.0,152660.71,3178.43,25863033.0,452123.0,90582.0,0.83
2021-02-02,0.0,0.0,152660.71,3178.43,25863033.0,452123.0,89004.0,0.81
2021-02-03,0.0,0.0,152660.71,3178.43,25863033.0,452123.0,87279.0,0.8
2021-02-04,0.0,0.0,152660.71,3178.43,25863033.0,452123.0,84602.0,0.79
2021-02-05,0.0,0.0,152660.71,3178.43,25863033.0,452123.0,82137.0,0.79
2021-02-06,0.0,0.0,152660.71,3178.43,25863033.0,452123.0,79111.0,0.79
2021-02-07,857250.0,20100.0,122464.29,2871.43,26720283.0,472223.0,77864.0,0.79
2021-02-08,0.0,0.0,122464.29,2871.43,26720283.0,472223.0,76870.0,0.78
2021-02-09,0.0,0.0,122464.29,2871.43,26720283.0,472223.0,75626.0,0.78
2021-02-10,0.0,0.0,122464.29,2871.43,26720283.0,472223.0,72845.0,0.77
2021-02-11,0.0,0.0,122464.29,2871.43,26720283.0,472223.0,70107.0,0.77
2021-02-12,0.0,0.0,122464.29,2871.43,26720283.0,472223.0,67536.0,0.76
2021-02-13,0.0,0.0,122464.29,2871.43,26720283.0,472223.0,64759.0,0.76
2021-02-14,670572.0,19838.0,95796.0,2834.0,27390855.0,492061.0,63297.0,0.75
2021-02-15,0.0,0.0,95796.0,2834.0,27390855.0,492061.0,62214.0,0.75
2021-02-16,0.0,0.0,95796.0,2834.0,27390855.0,492061.0,61504.0,0.74
2021-02-17,0.0,0.0,95796.0,2834.0,27390855.0,492061.0,62245.0,0.75
2021-02-18,0.0,0.0,95796.0,2834.0,27390855.0,492061.0,58308.0,0.76
2021-02-19,0.0,0.0,95796.0,2834.0,27390855.0,492061.0,56738.0,0.79
2021-02-20,0.0,0.0,95796.0,2834.0,27390855.0,492061.0,54401.0,0.81
2021-02-21,473485.0,14432.0,67640.71,2061.71,27864340.0,506493.0,53614.0,0.83
2021-02-22,0.0,0.0,67640.71,2061.71,27864340.0,506493.0,53026.0,0.85
2021-02-23,0.0,0.0,67640.71,2061.71,27864340.0,506493.0,51984.0,0.87
2021-02-24,0.0,0.0,67640.71,2061.71,27864340.0,506493.0,50956.0,0.88
2021-02-25,0.0,0.0,67640.71,2061.71,27864340.0,506493.0,49045.0,0.88
2021-02-26,0.0,0.0,67640.71,2061.71,27864340.0,506493.0,47227.0,0.88
2021-02-27,0.0,0.0,67640.71,2061.71,27864340.0,506493.0,45334.0,0.88
2021-02-28,465751.0,13360.0,66535.86,1908.57,28330091.0,519853.0,44872.0,0.88
2021-03-01,0.0,0.0,66535.86,1908.57,28330091.0,519853.0,43721.0,0.88
2021-03-02,0.0,0.0,66535.86,1908.57,28330091.0,519853.0,42650.0,0.88
2021-03-03,0.0,0.0,66535.86,1908.57,28330091.0,519853.0,42153.0,0.88
2021-03-04,0.0,0.0,66535.86,1908.57,28330091.0,519853.0,40175.0,0.88
2021-03-05,0.0,0.0,66535.86,1908.57,28330091.0,519853.0,39581.0,0.89
2021-03-06,0.0,0.0,66535.86,1908.57,28330091.0,519853.0,38206.0,0.89
2021-03-07,420739.0,10446.0,60105.57,1492.29,28750830.0,530299.0,37769.0,0.89
2021-03-08,0.0,0.0,60105.57,1492.29,28750830.0,530299.0,37687.0,0.89
2021-03-09,0.0,0.0,60105.57,1492.29,28750830.0,530299.0,37040.0,0.9
2021-03-10,0.0,0.0,60105.57,1492.29,28750830.0,530299.0,36661.0,0.9
2021-03-11,0.0,0.0,60105.57,1492.29,28750830.0,530299.0,35914.0,0.91
2021-03-12,0.0,0.0,60105.57,1492.29,28750830.0,530299.0,35647.0,0.92
2021-03-13,0.0,0.0,60105.57,1492.29,28750830.0,530299.0,34983.0,0.93
2021-03-14,384000.0,8559.0,54857.14,1222.71,29134830.0,538858.0,34412.0,0.95
2021-03-15,0.0,0.0,54857.14,1222.71,29134830.0,538858.0,34701.0,0.96
2021-03-16,0.0,0.0,54857.14,1222.71,29134830.0,538858.0,34577.0,0.96
2021-03-17,0.0,0.0,54857.14,1222.71,29134830.0,538858.0,34595.0,0.97
2021-03-18,0.0,0.0,54857.14,1222.71,29134830.0,538858.0,34104.0,0.98
2021-03-19,0.0,0.0,54857.14,1222.71,29134830.0,538858.0,34035.0,0.99
2021-03-20,0.0,0.0,54857.14,1222.71,29134830.0,538858.0,33214.0,1.0
2021-03-21,379551.0,6264.0,54221.57,894.86,29514381.0,545122.0,33283.0,1.01
2021-03-22,0.0,0.0,54221.57,894.86,29514381.0,545122.0,33742.0,1.03
2021-03-23,0.0,0.0,54221.57,894.86,29514381.0,545122.0,33996.0,1.06
2021-03-24,0.0,0.0,54221.57,894.86,29514381.0,545122.0,34367.0,1.09
2021-03-25,0.0,0.0,54221.57,894.86,29514381.0,545122.0,34362.0,1.09
2021-03-26,0.0,0.0,54221.57,894.86,29514381.0,545122.0,34634.0,1.08
2021-03-27,0.0,0.0,54221.57,894.86,29514381.0,545122.0,33946.0,1.08
2021-03-28,417818.0,6111.0,59688.29,873.0,29932199.0,551233.0,34464.0,1.08
2021-03-29,0.0,0.0,59688.29,873.0,29932199.0,551233.0,35027.0,1.07
2021-03-30,0.0,0.0,59688.29,873.0,29932199.0,551233.0,35418.0,1.06
2021-03-31,0.0,0.0,59688.29,873.0,29932199.0,551233.0,35567.0,1.05
2021-04-01,0.0,0.0,59688.29,873.0,29932199.0,551233.0,35571.0,1.05
2021-04-02,0.0,0.0,59688.29,873.0,29932199.0,551233.0,35607.0,1.04
2021-04-03,0.0,0.0,59688.29,873.0,29932199.0,551233.0,35195.0,1.04
2021-04-04,449960.0,5352.0,64280.0,764.57,30382159.0,556585.0,35675.0,1.04
2021-04-05,0.0,0.0,64280.0,764.57,30382159.0,556585.0,36624.0,1.05
2021-04-06,0.0,0.0,64280.0,764.57,30382159.0,556585.0,37551.0,1.05
2021-04-07,0.0,0.0,64280.0,764.57,30382159.0,556585.0,37748.0,1.05
2021-04-08,0.0,0.0,64280.0,764.57,30382159.0,556585.0,37953.0,1.06
2021-04-09,0.0,0.0,64280.0,764.57,30382159.0,556585.0,37856.0,1.05
2021-04-10,0.0,0.0,64280.0,764.57,30382159.0,556585.0,37546.0,1.05
2021-04-11,455950.0,4903.0,65135.71,700.43,30838109.0,561488.0,38089.0,1.04
2021-04-12,0.0,0.0,65135.71,700.43,30838109.0,561488.0,38927.0,1.03
2021-04-13,0.0,0.0,65135.71,700.43,30838109.0,561488.0,39201.0,1.02
2021-04-14,0.0,0.0,65135.71,700.43,30838109.0,561488.0,39469.0,1.01
2021-04-15,0.0,0.0,65135.71,700.43,30838109.0,561488.0,39188.0,0.99
2021-04-16,0.0,0.0,65135.71,700.43,30838109.0,561488.0,39406.0,0.97
2021-04-17,0.0,0.0,65135.71,700.43,30838109.0,561488.0,39012.0,0.95
2021-04-18,467217.0,4875.0,66745.29,696.43,31305326.0,566363.0,39460.0,0.95
2021-04-19,0.0,0.0,66745.29,696.43,31305326.0,566363.0,40212.0,0.93
2021-04-20,0.0,0.0,66745.29,696.43,31305326.0,566363.0,40206.0,0.92
2021-04-21,0.0,0.0,66745.29,696.43,31305326.0,566363.0,40046.0,0.91
2021-04-22,0.0,0.0,66745.29,696.43,31305326.0,566363.0,39201.0,0.9
2021-04-23,0.0,0.0,66745.29,696.43,31305326.0,566363.0,38562.0,0.89
2021-04-24,0.0,0.0,66745.29,696.43,31305326.0,566363.0,37357.0,0.88
2021-04-25,406095.0,4721.0,58013.57,674.43,31711421.0,571084.0,37133.0,0.88
2021-04-26,0.0,0.0,58013.57,674.43,31711421.0,571084.0,37540.0,0.87
2021-04-27,0.0,0.0,58013.57,674.43,31711421.0,571084.0,37207.0,0.87
2021-04-28,0.0,0.0,58013.57,674.43,31711421.0,571084.0,36881.0,0.87
2021-04-29,0.0,0.0,58013.57,674.43,31711421.0,571084.0,35989.0,0.87
2021-04-30,0.0,0.0,58013.57,674.43,31711421.0,571084.0,35364.0,0.87
2021-05-01,0.0,0.0,58013.57,674.43,31711421.0,571084.0,34005.0,0.87
2021-05-02,338407.0,4493.0,48343.86,641.86,32049828.0,575577.0,33764.0,0.87
2021-05-03,0.0,0.0,48343.86,641.86,32049828.0,575577.0,33964.0,0.86
2021-05-04,0.0,0.0,48343.86,641.86,32049828.0,575577.0,33755.0,0.84
2021-05-05,0.0,0.0,48343.86,641.86,32049828.0,575577.0,33339.0,0.83
2021-05-06,0.0,0.0,48343.86,641.86,32049828.0,575577.0,32505.0,0.82
2021-05-07,0.0,0.0,48343.86,641.86,32049828.0,575577.0,31832.0,0.82
2021-05-08,0.0,0.0,48343.86,641.86,32049828.0,575577.0,30635.0,0.82
2021-05-09,292324.0,4451.0,41760.57,635.86,32342152.0,580028.0,30154.0,0.82
2021-05-10,0.0,0.0,41760.57,635.86,32342152.0,580028.0,29987.0,0.81
2021-05-11,0.0,0.0,41760.57,635.86,32342152.0,580028.0,29482.0,0.81
2021-05-12,0.0,0.0,41760.57,635.86,32342152.0,580028.0,29113.0,0.81
2021-05-13,0.0,0.0,41760.57,635.86,32342152.0,580028.0,28174.0,0.81
2021-05-14,0.0,0.0,41760.57,635.86,32342152.0,580028.0,27422.0,0.81
2021-05-15,0.0,0.0,41760.57,635.86,32342152.0,580028.0,26184.0,0.81
2021-05-16,233350.0,3973.0,33335.71,567.57,32575502.0,584001.0,25646.0,0.8
2021-05-17,0.0,0.0,33335.71,567.57,32575502.0,584001.0,25563.0,0.79
2021-05-18,0.0,0.0,33335.71,567.57,32575502.0,584001.0,25023.0,0.78
2021-05-19,0.0,0.0,33335.71,567.57,32575502.0,584001.0,24925.0,0.78
2021-05-20,0.0,0.0,33335.71,567.57,32575502.0,584001.0,23954.0,0.77
2021-05-21,0.0,0.0,33335.71,567.57,32575502.0,584001.0,23397.0,0.77
2021-05-22,0.0,0.0,33335.71,567.57,32575502.0,584001.0,22643.0,0.77
2021-05-23,181609.0,3624.0,25944.14,517.71,32757111.0,587625.0,22445.0,0.78
2021-05-24,0.0,0.0,25944.14,517.71,32757111.0,587625.0,22431.0,0.78
2021-05-25,0.0,0.0,25944.14,517.71,32757111.0,587625.0,22087.0,0.77
2021-05-26,0.0,0.0,25944.14,517.71,32757111.0,587625.0,21598.0,0.76
2021-05-27,0.0,0.0,25944.14,517.71,32757111.0,587625.0,21056.0,0.74
2021-05-28,0.0,0.0,25944.14,517.71,32757111.0,587625.0,20398.0,0.72
2021-05-29,0.0,0.0,25944.14,517.71,32757111.0,587625.0,19474.0,0.72
2021-05-30,147811.0,3534.0,21115.86,504.86,32904922.0,591159.0,19062.0,0.72
2021-05-31,0.0,0.0,21115.86,504.86,32904922.0,591159.0,18678.0,0.72
2021-06-01,0.0,0.0,21115.86,504.86,32904922.0,591159.0,18657.0,0.75
2021-06-02,0.0,0.0,21115.86,504.86,32904922.0,591159.0,18083.0,0.76
2021-06-03,0.0,0.0,21115.86,504.86,32904922.0,591159.0,17634.0,0.76
2021-06-04,0.0,0.0,21115.86,504.86,32904922.0,591159.0,16970.0,0.78
2021-06-05,0.0,0.0,21115.86,504.86,32904922.0,591159.0,16298.0,0.81
2021-06-06,99112.0,2675.0,14158.86,382.14,33004034.0,593834.0,15987.0,0.82
2021-06-07,0.0,0.0,14158.86,382.14,33004034.0,593834.0,15742.0,0.84
2021-06-08,0.0,0.0,14158.86,382.14,33004034.0,593834.0,15630.0,0.84
2021-06-09,0.0,0.0,14158.86,382.14,33004034.0,593834.0,15262.0,0.86
2021-06-10,0.0,0.0,14158.86,382.14,33004034.0,593834.0,14838.0,0.85
2021-06-11,0.0,0.0,14158.86,382.14,33004034.0,593834.0,14421.0,0.86
2021-06-12,0.0,0.0,14158.86,382.14,33004034.0,593834.0,13940.0,0.85
2021-06-13,99565.0,2624.0,14223.57,374.86,33103599.0,596458.0,13957.0,0.85
2021-06-14,0.0,0.0,14223.57,374.86,33103599.0,596458.0,13929.0,0.85
2021-06-15,0.0,0.0,14223.57,374.86,33103599.0,596458.0,13722.0,0.84
2021-06-16,0.0,0.0,14223.57,374.86,33103599.0,596458.0,13494.0,0.85
2021-06-17,0.0,0.0,14223.57,374.86,33103599.0,596458.0,13094.0,0.86
2021-06-18,0.0,0.0,14223.57,374.86,33103599.0,596458.0,12855.0,0.88
2021-06-19,0.0,0.0,14223.57,374.86,33103599.0,596458.0,12482.0,0.91
2021-06-20,80627.0,1762.0,11518.14,251.71,33184226.0,598220.0,12502.0,0.93
2021-06-21,0.0,0.0,11518.14,251.71,33184226.0,598220.0,12592.0,0.95
2021-06-22,0.0,0.0,11518.14,251.71,33184226.0,598220.0,12538.0,0.96
2021-06-23,0.0,0.0,11518.14,251.71,33184226.0,598220.0,12608.0,0.98
2021-06-24,0.0,0.0,11518.14,251.71,33184226.0,598220.0,12396.0,1.01
2021-06-25,0.0,0.0,11518.14,251.71,33184226.0,598220.0,12408.0,1.02
2021-06-26,0.0,0.0,11518.14,251.71,33184226.0,598220.0,12238.0,1.04
2021-06-27,87637.0,2101.0,12519.57,300.14,33271863.0,600321.0,12233.0,1.04
2021-06-28,0.0,0.0,12519.57,300.14,33271863.0,600321.0,12510.0,1.05
2021-06-29,0.0,0.0,12519.57,300.14,33271863.0,600321.0,12662.0,1.05
2021-06-30,0.0,0.0,12519.57,300.14,33271863.0,600321.0,12877.0,1.09
2021-07-01,0.0,0.0,12519.57,300.14,33271863.0,600321.0,12863.0,1.11
2021-07-02,0.0,0.0,12519.57,300.14,33271863.0,600321.0,13234.0,1.13
2021-07-03,0.0,0.0,12519.57,300.14,33271863.0,600321.0,12916.0,1.15
2021-07-04,97037.0,1717.0,13862.43,245.29,33368900.0,602038.0,13121.0,1.18
2021-07-05,0.0,0.0,13862.43,245.29,33368900.0,602038.0,13433.0,1.23
2021-07-06,0.0,0.0,13862.43,245.29,33368900.0,602038.0,13974.0,1.32
2021-07-07,0.0,0.0,13862.43,245.29,33368900.0,602038.0,14664.0,1.37
2021-07-08,0.0,0.0,13862.43,245.29,33368900.0,602038.0,15074.0,1.4
2021-07-09,0.0,0.0,13862.43,245.29,33368900.0,602038.0,15409.0,1.43
2021-07-10,0.0,0.0,13862.43,245.29,33368900.0,602038.0,15710.0,1.43
2021-07-11,286510.0,1509.0,40930.0,215.57,33655410.0,603547.0,16396.0,1.45
2021-07-12,0.0,0.0,40930.0,215.57,33655410.0,603547.0,17330.0,1.47
2021-07-13,0.0,0.0,40930.0,215.57,33655410.0,603547.0,18204.0,1.47
2021-07-14,0.0,0.0,40930.0,215.57,33655410.0,603547.0,19085.0,1.49
2021-07-15,0.0,0.0,40930.0,215.57,33655410.0,603547.0,19915.0,1.51
2021-07-16,0.0,0.0,40930.0,215.57,33655410.0,603547.0,20874.0,1.52
2021-07-17,0.0,0.0,40930.0,215.57,33655410.0,603547.0,21595.0,1.51
2021-07-18,222579.0,1931.0,31797.0,275.86,33877989.0,605478.0,22564.0,1.51
2021-07-19,0.0,0.0,31797.0,275.86,33877989.0,605478.0,24261.0,1.51
2021-07-20,0.0,0.0,31797.0,275.86,33877989.0,605478.0,25700.0,1.51
2021-07-21,0.0,0.0,31797.0,275.86,33877989.0,605478.0,27055.0,1.52
2021-07-22,0.0,0.0,31797.0,275.86,33877989.0,605478.0,28605.0,1.53
2021-07-23,0.0,0.0,31797.0,275.86,33877989.0,605478.0,30295.0,1.53
2021-07-24,0.0,0.0,31797.0,275.86,33877989.0,605478.0,31469.0,1.52
2021-07-25,359027.0,2084.0,51289.57,297.71,34237016.0,607562.0,33406.0,1.5
2021-07-26,0.0,0.0,51289.57,297.71,34237016.0,607562.0,35748.0,1.49
2021-07-27,0.0,0.0,51289.57,297.71,34237016.0,607562.0,38296.0,1.48
2021-07-28,0.0,0.0,51289.57,297.71,34237016.0,607562.0,40473.0,1.47
2021-07-29,0.0,0.0,51289.57,297.71,34237016.0,607562.0,42200.0,1.48
2021-07-30,0.0,0.0,51289.57,297.71,34237016.0,607562.0,44541.0,1.49
2021-07-31,0.0,0.0,51289.57,297.71,34237016.0,607562.0,46428.0,1.47
2021-08-01,547086.0,2927.0,78155.14,418.14,34784102.0,610489.0,48538.0,1.44
2021-08-02,0.0,0.0,78155.14,418.14,34784102.0,610489.0,51780.0,1.41
2021-08-03,0.0,0.0,78155.14,418.14,34784102.0,610489.0,54470.0,1.4
2021-08-04,0.0,0.0,78155.14,418.14,34784102.0,610489.0,56945.0,1.39
2021-08-05,0.0,0.0,78155.14,418.14,34784102.0,610489.0,59587.0,1.39
2021-08-06,0.0,0.0,78155.14,418.14,34784102.0,610489.0,62122.0,1.38
2021-08-07,0.0,0.0,78155.14,418.14,34784102.0,610489.0,63544.0,1.35
2021-08-08,743056.0,4453.0,106150.86,636.14,35527158.0,614942.0,66369.0,1.32
2021-08-09,0.0,0.0,106150.86,636.14,35527158.0,614942.0,69838.0,1.3
2021-08-10,0.0,0.0,106150.86,636.14,35527158.0,614942.0,72521.0,1.28
2021-08-11,0.0,0.0,106150.86,636.14,35527158.0,614942.0,74823.0,1.26
2021-08-12,0.0,0.0,106150.86,636.14,35527158.0,614942.0,76968.0,1.24
2021-08-13,0.0,0.0,106150.86,636.14,35527158.0,614942.0,78580.0,1.21
2021-08-14,0.0,0.0,106150.86,636.14,35527158.0,614942.0,79622.0,1.21
2021-08-15,886464.0,5637.0,126637.71,805.29,36413622.0,620579.0,81624.0,1.21
2021-08-16,0.0,0.0,126637.71,805.29,36413622.0,620579.0,84313.0,1.2
2021-08-17,0.0,0.0,126637.71,805.29,36413622.0,620579.0,86744.0,1.19
2021-08-18,0.0,0.0,126637.71,805.29,36413622.0,620579.0,88626.0,1.17
2021-08-19,0.0,0.0,126637.71,805.29,36413622.0,620579.0,89428.0,1.14
2021-08-20,0.0,0.0,126637.71,805.29,36413622.0,620579.0,90191.0,1.13
2021-08-21,0.0,0.0,126637.71,805.29,36413622.0,620579.0,90417.0,1.13
2021-08-22,1019966.0,8055.0,145709.43,1150.71,37433588.0,628634.0,92239.0,1.13
2021-08-23,0.0,0.0,145709.43,1150.71,37433588.0,628634.0,94682.0,1.12
2021-08-24,0.0,0.0,145709.43,1150.71,37433588.0,628634.0,95992.0,1.11
2021-08-25,0.0,0.0,145709.43,1150.71,37433588.0,628634.0,95976.0,1.1
2021-08-26,0.0,0.0,145709.43,1150.71,37433588.0,628634.0,96370.0,1.09
2021-08-27,0.0,0.0,145709.43,1150.71,37433588.0,628634.0,96192.0,1.08
2021-08-28,0.0,0.0,145709.43,1150.71,37433588.0,628634.0,95071.0,1.08
2021-08-29,1094890.0,10183.0,156412.86,1454.71,38528478.0,638817.0,96125.0,1.08
2021-08-30,0.0,0.0,156412.86,1454.71,38528478.0,638817.0,97200.0,1.09
2021-08-31,0.0,0.0,156412.86,1454.71,38528478.0,638817.0,97821.0,1.07
2021-09-01,0.0,0.0,156412.86,1454.71,38528478.0,638817.0,97992.0,1.05
2021-09-02,0.0,0.0,156412.86,1454.71,38528478.0,638817.0,97811.0,1.03
2021-09-03,0.0,0.0,156412.86,1454.71,38528478.0,638817.0,96835.0,1.01
2021-09-04,0.0,0.0,156412.86,1454.71,38528478.0,638817.0,95082.0,0.99
2021-09-05,1144251.0,11709.0,163464.43,1672.71,39672729.0,650526.0,95280.0,0.98
2021-09-06,0.0,0.0,163464.43,1672.71,39672729.0,650526.0,95910.0,0.97
2021-09-07,0.0,0.0,163464.43,1672.71,39672729.0,650526.0,96810.0,1.0
2021-09-08,0.0,0.0,163464.43,1672.71,39672729.0,650526.0,96485.0,1.01
2021-09-09,0.0,0.0,163464.43,1672.71,39672729.0,650526.0,95684.0,1.01
2021-09-10,0.0,0.0,163464.43,1672.71,39672729.0,650526.0,94559.0,1.01
2021-09-11,0.0,0.0,163464.43,1672.71,39672729.0,650526.0,91979.0,1.0
2021-09-12,1022570.0,12085.0,146081.43,1726.43,40695299.0,662611.0,91541.0,1.0
2021-09-13,0.0,0.0,146081.43,1726.43,40695299.0,662611.0,92158.0,1.0
2021-09-14,0.0,0.0,146081.43,1726.43,40695299.0,662611.0,90633.0,0.98
2021-09-15,0.0,0.0,146081.43,1726.43,40695299.0,662611.0,89538.0,0.97
2021-09-16,0.0,0.0,146081.43,1726.43,40695299.0,662611.0,88250.0,0.95
2021-09-17,0.0,0.0,146081.43,1726.43,40695299.0,662611.0,86780.0,0.94
2021-09-18,0.0,0.0,146081.43,1726.43,40695299.0,662611.0,84475.0,0.93
2021-09-19,1037454.0,13590.0,148207.71,1941.43,41732753.0,676201.0,83494.0,0.91
2021-09-20,0.0,0.0,148207.71,1941.43,41732753.0,676201.0,83675.0,0.9
2021-09-21,0.0,0.0,148207.71,1941.43,41732753.0,676201.0,82358.0,0.89
2021-09-22,0.0,0.0,148207.71,1941.43,41732753.0,676201.0,80843.0,0.88
2021-09-23,0.0,0.0,148207.71,1941.43,41732753.0,676201.0,79242.0,0.89
2021-09-24,0.0,0.0,148207.71,1941.43,41732753.0,676201.0,77387.0,0.89
2021-09-25,0.0,0.0,148207.71,1941.43,41732753.0,676201.0,74807.0,0.9
2021-09-26,852294.0,13384.0,121756.29,1912.0,42585047.0,689585.0,74161.0,0.9
2021-09-27,0.0,0.0,121756.29,1912.0,42585047.0,689585.0,73886.0,0.9
2021-09-28,0.0,0.0,121756.29,1912.0,42585047.0,689585.0,72525.0,0.89
2021-09-29,0.0,0.0,121756.29,1912.0,42585047.0,689585.0,70704.0,0.88
2021-09-30,0.0,0.0,121756.29,1912.0,42585047.0,689585.0,68918.0,0.88
2021-10-01,0.0,0.0,121756.29,1912.0,42585047.0,689585.0,67124.0,0.89
2021-10-02,0.0,0.0,121756.29,1912.0,42585047.0,689585.0,64834.0,0.89
2021-10-03,755688.0,12992.0,107955.43,1856.0,43340735.0,702577.0,64381.0,0.89
2021-10-04,0.0,0.0,107955.43,1856.0,43340735.0,702577.0,64487.0,0.89
2021-10-05,0.0,0.0,107955.43,1856.0,43340735.0,702577.0,63508.0,0.88
2021-10-06,0.0,0.0,107955.43,1856.0,43340735.0,702577.0,62376.0,0.88
2021-10-07,0.0,0.0,107955.43,1856.0,43340735.0,702577.0,61095.0,0.88
2021-10-08,0.0,0.0,107955.43,1856.0,43340735.0,702577.0,59461.0,0.88
2021-10-09,0.0,0.0,107955.43,1856.0,43340735.0,702577.0,57940.0,0.88
2021-10-10,681984.0,11684.0,97426.29,1669.14,44022719.0,714261.0,57496.0,0.88
2021-10-11,0.0,0.0,97426.29,1669.14,44022719.0,714261.0,57618.0,0.88
2021-10-12,0.0,0.0,97426.29,1669.14,44022719.0,714261.0,56985.0,0.89
2021-10-13,0.0,0.0,97426.29,1669.14,44022719.0,714261.0,55885.0,0.89
2021-10-14,0.0,0.0,97426.29,1669.14,44022719.0,714261.0,54564.0,0.89
2021-10-15,0.0,0.0,97426.29,1669.14,44022719.0,714261.0,53358.0,0.88
2021-10-16,0.0,0.0,97426.29,1669.14,44022719.0,714261.0,51837.0,0.88
2021-10-17,582237.0,10462.0,83176.71,1494.57,44604956.0,724723.0,51504.0,0.88
2021-10-18,0.0,0.0,83176.71,1494.57,44604956.0,724723.0,51723.0,0.88
2021-10-19,0.0,0.0,83176.71,1494.57,44604956.0,724723.0,50595.0,0.89
2021-10-20,0.0,0.0,83176.71,1494.57,44604956.0,724723.0,49311.0,0.89
2021-10-21,0.0,0.0,83176.71,1494.57,44604956.0,724723.0,48405.0,0.9
2021-10-22,0.0,0.0,83176.71,1494.57,44604956.0,724723.0,47454.0,0.9
2021-10-23,0.0,0.0,83176.71,1494.57,44604956.0,724723.0,46398.0,0.91
2021-10-24,508543.0,11091.0,72649.0,1584.43,45113499.0,735814.0,46114.0,0.92
2021-10-25,0.0,0.0,72649.0,1584.43,45113499.0,735814.0,46380.0,0.94
2021-10-26,0.0,0.0,72649.0,1584.43,45113499.0,735814.0,45821.0,0.95
2021-10-27,0.0,0.0,72649.0,1584.43,45113499.0,735814.0,45003.0,0.97
2021-10-28,0.0,0.0,72649.0,1584.43,45113499.0,735814.0,44195.0,0.97
2021-10-29,0.0,0.0,72649.0,1584.43,45113499.0,735814.0,43513.0,0.98
2021-10-30,0.0,0.0,72649.0,1584.43,45113499.0,735814.0,42766.0,0.98
2021-10-31,526186.0,8915.0,75169.43,1273.57,45639685.0,744729.0,42513.0,0.99
2021-11-01,0.0,0.0,75169.43,1273.57,45639685.0,744729.0,42623.0,0.99
2021-11-02,0.0,0.0,75169.43,1273.57,45639685.0,744729.0,42291.0,1.0
2021-11-03,0.0,0.0,75169.43,1273.57,45639685.0,744729.0,41982.0,1.0
2021-11-04,0.0,0.0,75169.43,1273.57,45639685.0,744729.0,41357.0,1.02
2021-11-05,0.0,0.0,75169.43,1273.57,45639685.0,744729.0,40945.0,1.02
2021-11-06,0.0,0.0,75169.43,1273.57,45639685.0,744729.0,40176.0,1.03
2021-11-07,510211.0,7407.0,72887.29,1058.14,46149896.0,752136.0,40472.0,1.04
2021-11-08,0.0,0.0,72887.29,1058.14,46149896.0,752136.0,41349.0,1.04
2021-11-09,0.0,0.0,72887.29,1058.14,46149896.0,752136.0,41731.0,1.05
2021-11-10,0.0,0.0,72887.29,1058.14,46149896.0,752136.0,41806.0,1.07
2021-11-11,0.0,0.0,72887.29,1058.14,46149896.0,752136.0,41718.0,1.08
2021-11-12,0.0,0.0,72887.29,1058.14,46149896.0,752136.0,41633.0,1.12
2021-11-13,0.0,0.0,72887.29,1058.14,46149896.0,752136.0,41372.0,1.12
2021-11-14,557180.0,7529.0,79597.14,1075.57,46707076.0,759665.0,41872.0,1.11
2021-11-15,0.0,0.0,79597.14,1075.57,46707076.0,759665.0,43286.0,1.11
2021-11-16,0.0,0.0,79597.14,1075.57,46707076.0,759665.0,44010.0,1.11
2021-11-17,0.0,0.0,79597.14,1075.57,46707076.0,759665.0,44366.0,1.11
2021-11-18,0.0,0.0,79597.14,1075.57,46707076.0,759665.0,45095.0,1.12
2021-11-19,0.0,0.0,79597.14,1075.57,46707076.0,759665.0,45157.0,1.1
2021-11-20,0.0,0.0,79597.14,1075.57,46707076.0,759665.0,44825.0,1.07
2021-11-21,676876.0,10276.0,96696.57,1468.0,47383952.0,769941.0,45373.0,1.05
2021-11-22,0.0,0.0,96696.57,1468.0,47383952.0,769941.0,46834.0,1.02
2021-11-23,0.0,0.0,96696.57,1468.0,47383952.0,769941.0,47703.0,1.0
2021-11-24,0.0,0.0,96696.57,1468.0,47383952.0,769941.0,47901.0,0.97
2021-11-25,0.0,0.0,96696.57,1468.0,47383952.0,769941.0,47297.0,0.95
2021-11-26,0.0,0.0,96696.57,1468.0,47383952.0,769941.0,48189.0,0.98
2021-11-27,0.0,0.0,96696.57,1468.0,47383952.0,769941.0,49069.0,1.06
